refix,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,NTO_NTF
0,0,21593,1.919921875,0.22265625,7.0,6,24,11,757.580444335938,639.042724609375,0,1,faces,male,1,1,faces,P,male,VS,F,49,E11,201.763671875,0
0,0,21603,0.572265625,0.16796875,2.0,8,29,3,837.526916503906,219.650161743164,0,1,faces,male,1,0,objects,P,small,VS,O,50,E11,205.962890625,0
0,0,21608,3.775390625,0.162109375,7.0,12,52,8,1070.09851074219,712.77490234375,0,1,faces,female,1,0,objects,P,small,VS,O,50,E11,205.962890625,0
0,0,21633,0.23046875,0.150390625,2.0,9,49,2,1049.00646972656,464.26318359375,0,1,faces,female,0,0,faces,P,female,VS,I,52,E11,214.361328125,0
1,0,21636,0.919921875,0.146484375,5.0,13,69,5,1294.28796386719,639.557006835938,0,1,faces,male,0,0,faces,P,female,VS,I,52,E11,214.361328125,0
0,0,21637,1.08984375,0.330078125,6.0,14,78,6,1334.69067382812,659.327392578125,0,1,faces,female,0,0,faces,P,female,VS,I,52,E11,214.361328125,0
2,0,21638,1.451171875,0.19921875,7.0,13,69,7,1236.12316894531,656.021301269531,0,1,faces,male,0,0,faces,P,female,VS,I,52,E11,214.361328125,0
0,0,21639,1.6875,0.25,8.0,12,62,8,1148.80419921875,873.276245117188,0,1,faces,male,0,0,faces,P,female,VS,I,52,E11,214.361328125,0
0,0,21640,1.982421875,0.15234375,9.0,15,80,9,1326.83996582031,830.051208496094,0,1,faces,male,0,0,faces,P,female,VS,I,52,E11,214.361328125,0
1,1,21641,2.697265625,0.189453125,10.0,3,17,10,659.848937988281,823.713989257812,0,1,faces,female,0,0,faces,P,female,VS,I,52,E11,214.361328125,0
0,0,21643,3.05859375,0.3203125,11.0,7,35,12,862.093933105469,841.107177734375,0,1,faces,female,0,0,faces,P,female,VS,I,52,E11,214.361328125,0
2,0,21644,3.41796875,0.1171875,12.0,3,17,13,706.538330078125,827.495544433594,0,1,faces,female,0,0,faces,P,female,VS,I,52,E11,214.361328125,0
3,0,21646,3.703125,0.154296875,13.0,3,17,15,674.116027832031,846.466247558594,0,1,faces,female,0,0,faces,P,female,VS,I,52,E11,214.361328125,0
0,0,21654,0.361328125,0.12109375,2.0,5,21,2,741.940673828125,327.785247802734,0,1,faces,male,0,1,objects,A,small,VS,O,53,E11,218.560546875,0
0,1,21655,0.55078125,0.1875,3.0,8,52,3,1063.03601074219,764.78125,0,1,objects,small,0,1,objects,A,small,VS,O,53,E11,218.560546875,1
0,0,21657,0.927734375,0.166015625,4.0,11,63,5,1188.41833496094,910.447692871094,0,1,faces,female,0,1,objects,A,small,VS,O,53,E11,218.560546875,0
0,0,21658,1.16015625,0.1796875,5.0,9,57,6,1134.18896484375,323.101257324219,0,1,faces,male,0,1,objects,A,small,VS,O,53,E11,218.560546875,0
0,0,21659,1.37109375,0.134765625,6.0,6,47,7,1044.31530761719,285.737762451172,0,1,faces,female,0,1,objects,A,small,VS,O,53,E11,218.560546875,0
0,0,21660,1.53515625,0.220703125,7.0,7,48,8,1046.60620117188,362.862915039062,0,1,objects,big,0,1,objects,A,small,VS,O,53,E11,218.560546875,1
0,1,21662,2.66796875,0.158203125,9.0,13,66,10,1276.56555175781,293.747436523438,0,1,faces,male,0,1,objects,A,small,VS,O,53,E11,218.560546875,0
0,1,21664,3.037109375,0.14453125,10.0,3,15,12,687.581726074219,635.275451660156,0,1,objects,big,0,1,objects,A,small,VS,O,53,E11,218.560546875,1
0,0,21668,3.78125,0.240234375,13.0,15,81,16,1366.70288085938,913.654113769531,0,1,faces,female,0,1,objects,A,small,VS,O,53,E11,218.560546875,0
1,0,21674,0.4765625,0.2109375,2.0,12,50,2,1050.72106933594,552.450317382812,0,1,faces,female,1,0,faces,P,female,VS,F,54,E11,222.759765625,0
1,0,21675,0.712890625,0.203125,3.0,11,49,3,1045.28161621094,475.972503662109,0,1,faces,female,1,0,faces,P,female,VS,F,54,E11,222.759765625,0
0,0,21677,1.10546875,0.142578125,5.0,5,20,5,740.854309082031,288.646606445312,0,1,faces,male,1,0,faces,P,female,VS,F,54,E11,222.759765625,0
0,0,21680,1.740234375,0.236328125,8.0,2,9,8,560.35888671875,966.258728027344,0,1,faces,male,1,0,faces,P,female,VS,F,54,E11,222.759765625,0
0,0,21681,2.044921875,0.171875,9.0,15,71,9,1258.60949707031,839.676025390625,0,1,objects,small,1,0,faces,P,female,VS,F,54,E11,222.759765625,1
0,0,21682,2.24609375,0.201171875,10.0,14,70,10,1254.48022460938,752.253540039062,0,1,faces,female,1,0,faces,P,female,VS,F,54,E11,222.759765625,0
0,0,21684,2.669921875,0.169921875,12.0,13,57,12,1125.69604492188,355.98583984375,0,1,objects,small,1,0,faces,P,female,VS,F,54,E11,222.759765625,1
2,0,21685,2.875,0.123046875,13.0,12,50,13,1042.84497070312,510.844848632812,0,1,faces,female,1,0,faces,P,female,VS,F,54,E11,222.759765625,0
2,0,21686,3.015625,0.2578125,14.0,11,49,14,1048.99206542969,478.189697265625,0,1,faces,female,1,0,faces,P,female,VS,F,54,E11,222.759765625,0
0,0,21688,3.75,0.162109375,16.0,3,12,16,691.102111816406,307.351654052734,0,1,faces,male,1,0,faces,P,female,VS,F,54,E11,222.759765625,0
0,0,21697,2.61328125,0.15234375,4.0,3,16,6,702.807006835938,693.799926757812,0,1,faces,male,1,1,objects,P,small,VS,O,55,E11,226.958984375,0
0,0,21708,0.6171875,0.126953125,4.0,6,39,4,934.785705566406,296.237915039062,0,1,faces,male,1,0,objects,P,big,VS,O,56,E11,231.158203125,0
1,1,21709,0.8125,0.232421875,5.0,11,60,5,1130.01086425781,644.225646972656,0,1,objects,big,1,0,objects,P,big,VS,O,56,E11,231.158203125,1
1,0,21711,1.275390625,0.140625,6.0,2,15,7,615.986083984375,638.343444824219,0,1,objects,small,1,0,objects,P,big,VS,O,56,E11,231.158203125,1
2,1,21712,1.470703125,0.162109375,7.0,11,60,8,1187.48156738281,619.64599609375,0,1,objects,big,1,0,objects,P,big,VS,O,56,E11,231.158203125,1
2,1,21714,1.974609375,0.248046875,8.0,2,15,10,620.175903320312,622.826843261719,0,1,objects,small,1,0,objects,P,big,VS,O,56,E11,231.158203125,1
0,0,21716,2.431640625,0.19921875,9.0,12,64,12,1228.58923339844,180.983276367188,0,1,faces,female,1,0,objects,P,big,VS,O,56,E11,231.158203125,0
3,1,21720,3.2265625,0.142578125,12.0,11,60,16,1191.46398925781,645.788146972656,0,1,objects,big,1,0,objects,P,big,VS,O,56,E11,231.158203125,1
0,1,21746,0.71484375,0.17578125,3.0,1,1,3,546.674560546875,187.831756591797,0,1,faces,male,0,1,faces,A,male,VS,F,58,E11,239.556640625,0
0,0,21748,1.060546875,0.20703125,4.0,5,15,5,682.037292480469,662.9482421875,0,1,faces,male,0,1,faces,A,male,VS,F,58,E11,239.556640625,0
0,0,21749,1.29296875,0.119140625,5.0,6,24,6,742.318054199219,652.807312011719,0,1,faces,female,0,1,faces,A,male,VS,F,58,E11,239.556640625,0
0,1,21750,1.451171875,0.396484375,6.0,7,43,7,942.766235351562,743.236694335938,0,1,faces,male,0,1,faces,A,male,VS,F,58,E11,239.556640625,0
0,0,21752,1.98046875,0.12109375,7.0,8,52,9,1049.14379882812,739.795104980469,0,1,objects,small,0,1,faces,A,male,VS,F,58,E11,239.556640625,1
0,1,21753,2.140625,0.166015625,8.0,11,62,10,1166.55334472656,844.153747558594,0,1,faces,male,0,1,faces,A,male,VS,F,58,E11,239.556640625,0
0,1,21755,2.453125,0.1796875,9.0,12,65,12,1215.99243164062,277.902923583984,0,1,faces,male,0,1,faces,A,male,VS,F,58,E11,239.556640625,0
0,0,21757,2.865234375,0.11328125,10.0,14,74,14,1313.27978515625,246.592987060547,0,1,faces,female,0,1,faces,A,male,VS,F,58,E11,239.556640625,0
0,0,21758,3.03125,0.134765625,11.0,10,58,15,1124.7080078125,394.708801269531,0,1,faces,female,0,1,faces,A,male,VS,F,58,E11,239.556640625,0
0,0,21759,3.212890625,0.263671875,12.0,2,4,16,539.087951660156,407.907073974609,0,1,objects,small,0,1,faces,A,male,VS,F,58,E11,239.556640625,1
0,0,21760,3.509765625,0.328125,13.0,4,12,17,629.668334960938,346.227111816406,0,1,faces,female,0,1,faces,A,male,VS,F,58,E11,239.556640625,0
0,1,21771,0.5625,0.140625,3.0,11,54,3,1081.7314453125,930.761047363281,0,1,objects,small,0,1,objects,A,big,VS,O,59,E11,243.755859375,1
1,0,21773,0.8359375,0.275390625,4.0,8,24,5,712.368408203125,619.144165039062,0,1,objects,big,0,1,objects,A,big,VS,O,59,E11,243.755859375,1
1,0,21774,1.171875,0.181640625,5.0,2,2,6,583.35791015625,253.379425048828,0,1,objects,small,0,1,objects,A,big,VS,O,59,E11,243.755859375,1
0,0,21775,1.388671875,0.140625,6.0,1,1,7,534.223083496094,180.450881958008,0,1,faces,female,0,1,objects,A,big,VS,O,59,E11,243.755859375,0
2,0,21776,1.548828125,1.1015625,7.0,2,2,8,536.215698242188,242.871643066406,0,1,objects,small,0,1,objects,A,big,VS,O,59,E11,243.755859375,1
0,0,21778,3.013671875,0.119140625,9.0,15,75,10,1380.25415039062,361.958343505859,0,1,faces,female,0,1,objects,A,big,VS,O,59,E11,243.755859375,0
2,0,21780,3.46484375,0.3125,11.0,8,24,12,749.541625976562,654.301025390625,0,1,objects,big,0,1,objects,A,big,VS,O,59,E11,243.755859375,1
0,0,21786,0.259765625,0.2734375,2.0,8,33,2,834.451538085938,643.260498046875,0,1,faces,female,0,1,faces,A,female,VS,I,60,E11,247.955078125,0
0,0,21787,0.587890625,0.17578125,3.0,13,53,3,1061.29479980469,826.892028808594,0,1,faces,female,0,1,faces,A,female,VS,I,60,E11,247.955078125,0
0,0,21788,0.84375,0.212890625,4.0,15,70,4,1258.05261230469,735.521667480469,0,1,objects,big,0,1,faces,A,female,VS,I,60,E11,247.955078125,1
0,0,21789,1.115234375,0.203125,5.0,2,8,5,559.108215332031,864.716491699219,0,1,faces,male,0,1,faces,A,female,VS,I,60,E11,247.955078125,0
0,0,21790,1.341796875,0.181640625,6.0,3,9,6,547.029541015625,948.656921386719,0,1,faces,female,0,1,faces,A,female,VS,I,60,E11,247.955078125,0
0,0,21791,1.587890625,0.240234375,7.0,5,13,7,643.273315429688,449.218872070312,0,1,faces,male,0,1,faces,A,female,VS,I,60,E11,247.955078125,0
0,0,21793,2.046875,0.142578125,9.0,7,29,9,834.948974609375,268.750549316406,0,1,faces,male,0,1,faces,A,female,VS,I,60,E11,247.955078125,0
0,0,21794,2.224609375,0.220703125,10.0,10,39,10,959.046447753906,374.650756835938,0,1,faces,female,0,1,faces,A,female,VS,I,60,E11,247.955078125,0
0,1,21795,2.48046875,0.318359375,11.0,12,49,11,1064.44311523438,453.742523193359,0,1,faces,female,0,1,faces,A,female,VS,I,60,E11,247.955078125,0
0,0,21797,3.150390625,0.251953125,12.0,11,46,13,1081.60681152344,182.620223999023,0,1,objects,big,0,1,faces,A,female,VS,I,60,E11,247.955078125,1
0,0,21803,0.19921875,0.189453125,1.0,1,3,1,579.442626953125,329.975982666016,0,1,objects,big,0,1,faces,A,female,VS,F,61,E11,252.154296875,1
0,0,21804,0.423828125,0.224609375,2.0,2,4,2,520.335876464844,422.971771240234,0,1,faces,male,0,1,faces,A,female,VS,F,61,E11,252.154296875,0
0,0,21805,0.6875,0.267578125,3.0,4,22,3,726.230163574219,443.965759277344,0,1,faces,female,0,1,faces,A,female,VS,F,61,E11,252.154296875,0
0,0,21806,1.0078125,0.220703125,4.0,5,25,4,725.006896972656,737.786376953125,0,1,faces,female,0,1,faces,A,female,VS,F,61,E11,252.154296875,0
0,0,21807,1.2578125,0.15625,5.0,3,16,5,634.850646972656,740.517211914062,0,1,faces,male,0,1,faces,A,female,VS,F,61,E11,252.154296875,0
0,0,21808,1.453125,0.263671875,6.0,7,34,6,842.784790039062,749.939697265625,0,1,faces,male,0,1,faces,A,female,VS,F,61,E11,252.154296875,0
0,1,21809,1.791015625,0.158203125,7.0,11,65,7,1265.13708496094,275.063659667969,0,1,objects,big,0,1,faces,A,female,VS,F,61,E11,252.154296875,1
0,0,21811,2.30078125,0.44140625,8.0,10,64,9,1225.32263183594,149.376388549805,0,1,faces,female,0,1,faces,A,female,VS,F,61,E11,252.154296875,0
0,0,21812,2.7734375,0.283203125,9.0,12,73,10,1340.70361328125,167.042663574219,0,1,faces,female,0,1,faces,A,female,VS,F,61,E11,252.154296875,0
0,1,21813,3.099609375,0.162109375,10.0,14,75,11,1328.55700683594,328.958190917969,0,1,objects,small,0,1,faces,A,female,VS,F,61,E11,252.154296875,1
0,0,21815,3.515625,0.166015625,11.0,13,74,13,1316.314453125,259.146636962891,0,1,faces,female,0,1,faces,A,female,VS,F,61,E11,252.154296875,0
0,0,21862,0.345703125,0.169921875,2.0,3,22,2,714.838989257812,439.745025634766,0,1,objects,small,1,1,faces,P,male,VS,F,64,E11,264.751953125,1
0,1,21863,0.560546875,0.13671875,3.0,7,44,3,1008.64953613281,838.854675292969,0,1,faces,female,1,1,faces,P,male,VS,F,64,E11,264.751953125,0
0,1,21868,1.43359375,0.150390625,4.0,14,70,8,1226.23583984375,726.054748535156,0,1,faces,male,1,1,faces,P,male,VS,F,64,E11,264.751953125,0
0,1,21869,1.65625,0.126953125,5.0,13,64,9,1222.7255859375,179.06982421875,0,1,faces,female,1,1,faces,P,male,VS,F,64,E11,264.751953125,0
0,0,21871,2.009765625,0.271484375,6.0,11,55,11,1117.90783691406,167.240875244141,0,1,faces,female,1,1,faces,P,male,VS,F,64,E11,264.751953125,0
0,0,21873,2.759765625,0.107421875,8.0,9,47,13,1010.61804199219,279.00732421875,0,1,faces,male,1,1,faces,P,male,VS,F,64,E11,264.751953125,0
0,0,21883,0.49609375,0.123046875,2.0,4,14,3,629.623657226562,516.639526367188,0,1,faces,female,1,1,objects,P,small,VS,O,65,E11,268.951171875,0
0,0,21886,0.95703125,0.208984375,4.0,6,27,6,740.948364257812,938.049377441406,0,1,objects,small,1,1,objects,P,small,VS,O,65,E11,268.951171875,1
0,0,21887,1.228515625,0.189453125,5.0,10,52,7,1066.62719726562,749.863403320312,0,1,objects,big,1,1,objects,P,small,VS,O,65,E11,268.951171875,1
0,0,21915,0.400390625,0.1875,1.0,5,42,1,987.711608886719,609.323181152344,0,1,faces,male,0,0,faces,P,male,VS,F,67,E11,277.349609375,0
0,1,21916,0.650390625,0.2578125,2.0,1,2,2,516.503479003906,288.389739990234,0,1,faces,female,0,0,faces,P,male,VS,F,67,E11,277.349609375,0
0,0,21920,1.50390625,0.220703125,4.0,10,60,6,1154.31823730469,599.542175292969,0,1,objects,small,0,0,faces,P,male,VS,F,67,E11,277.349609375,1
0,0,21921,1.75390625,0.205078125,5.0,14,69,7,1241.52099609375,639.470153808594,0,1,faces,male,0,0,faces,P,male,VS,F,67,E11,277.349609375,0
0,0,21922,1.98828125,0.1484375,6.0,13,68,8,1235.26879882812,546.939392089844,0,1,faces,female,0,0,faces,P,male,VS,F,67,E11,277.349609375,0
0,1,21923,2.173828125,0.12890625,7.0,12,66,9,1262.72277832031,376.635467529297,0,1,faces,male,0,0,faces,P,male,VS,F,67,E11,277.349609375,0
0,0,21925,2.537109375,0.24609375,8.0,11,64,11,1267.80615234375,165.387481689453,0,1,faces,female,0,0,faces,P,male,VS,F,67,E11,277.349609375,0
0,0,21926,3.482421875,0.353515625,9.0,9,54,12,1051.01940917969,948.958068847656,0,1,faces,male,0,0,faces,P,male,VS,F,67,E11,277.349609375,0
0,0,21939,1.087890625,0.12109375,2.0,10,40,2,970.34423828125,418.084625244141,0,1,faces,female,0,1,faces,P,female,VS,I,68,E11,281.548828125,0
0,0,21940,1.25,0.142578125,3.0,8,29,3,830.373901367188,263.617614746094,0,1,faces,male,0,1,faces,P,female,VS,I,68,E11,281.548828125,0
0,1,21949,0.189453125,0.21484375,1.0,9,32,1,811.440856933594,527.844055175781,0,1,faces,female,0,0,faces,A,male,VS,I,69,E11,285.748046875,0
1,0,21951,0.58984375,0.1328125,2.0,11,34,3,821.299865722656,751.630737304688,0,1,faces,female,0,0,faces,A,male,VS,I,69,E11,285.748046875,0
0,1,21952,0.755859375,0.251953125,3.0,7,26,4,745.24853515625,795.154357910156,0,1,faces,female,0,0,faces,A,male,VS,I,69,E11,285.748046875,0
0,1,21956,1.55078125,0.27734375,6.0,3,11,8,650.163330078125,259.790191650391,0,1,faces,male,0,0,faces,A,male,VS,I,69,E11,285.748046875,0
0,0,21959,2.115234375,0.2109375,8.0,1,1,11,539.531433105469,163.479217529297,0,1,faces,male,0,0,faces,A,male,VS,I,69,E11,285.748046875,0
0,0,21960,2.361328125,0.234375,9.0,4,19,12,738.231262207031,170.741836547852,0,1,faces,male,0,0,faces,A,male,VS,I,69,E11,285.748046875,0
2,0,21961,2.669921875,0.142578125,10.0,11,34,13,888.692749023438,751.311401367188,0,1,faces,female,0,0,faces,A,male,VS,I,69,E11,285.748046875,0
0,0,21967,0.201171875,0.12890625,1.0,6,30,1,844.174682617188,358.244781494141,0,1,objects,big,0,1,faces,P,male,VS,I,70,E11,289.947265625,1
1,1,21969,0.5,0.16015625,2.0,4,19,3,747.555725097656,126.94164276123,0,1,faces,male,0,1,faces,P,male,VS,I,70,E11,289.947265625,0
0,0,21971,1.26953125,0.294921875,3.0,8,46,5,1018.04809570312,159.496719360352,0,1,faces,female,0,1,faces,P,male,VS,I,70,E11,289.947265625,0
0,0,21972,1.607421875,0.287109375,4.0,13,74,6,1324.72216796875,246.272506713867,0,1,faces,male,0,1,faces,P,male,VS,I,70,E11,289.947265625,0
2,0,21973,1.943359375,0.169921875,5.0,4,19,7,714.148193359375,155.132537841797,0,1,faces,male,0,1,faces,P,male,VS,I,70,E11,289.947265625,0
0,0,21976,3.48046875,0.16015625,7.0,14,79,10,1367.93090820312,743.145874023438,0,1,faces,female,0,1,faces,P,male,VS,I,70,E11,289.947265625,0
0,1,21977,3.697265625,0.1015625,8.0,11,63,11,1171.75280761719,984.9326171875,0,1,faces,female,0,1,faces,P,male,VS,I,70,E11,289.947265625,0
1,0,22005,0.421875,0.154296875,2.0,8,49,2,1043.82739257812,439.660797119141,0,1,faces,female,0,1,faces,P,male,VS,I,72,E11,298.345703125,0
0,1,22006,0.625,0.1328125,3.0,6,37,3,962.107849121094,129.531860351562,0,1,faces,male,0,1,faces,P,male,VS,I,72,E11,298.345703125,0
0,0,22009,1.169921875,0.1328125,5.0,11,62,6,1162.52661132812,832.120666503906,0,1,objects,small,0,1,faces,P,male,VS,I,72,E11,298.345703125,1
0,0,22010,1.359375,0.181640625,6.0,5,31,7,857.12158203125,411.680938720703,0,1,faces,female,0,1,faces,P,male,VS,I,72,E11,298.345703125,0
0,1,22012,1.748046875,0.244140625,8.0,2,14,9,629.0556640625,561.78564453125,0,1,objects,small,0,1,faces,P,male,VS,I,72,E11,298.345703125,1
0,0,22014,2.1796875,0.255859375,9.0,10,58,11,1118.24609375,448.370574951172,0,1,objects,small,0,1,faces,P,male,VS,I,72,E11,298.345703125,1
2,0,22015,3.025390625,0.287109375,10.0,8,49,12,1029.37719726562,461.043090820312,0,1,faces,female,0,1,faces,P,male,VS,I,72,E11,298.345703125,0
0,0,22017,3.544921875,0.22265625,12.0,3,17,14,640.809509277344,824.237060546875,0,1,objects,big,0,1,faces,P,male,VS,I,72,E11,298.345703125,1
0,0,22018,3.82421875,0.244140625,13.0,7,43,15,957.236755371094,719.080078125,0,1,faces,male,0,1,faces,P,male,VS,I,72,E11,298.345703125,0
0,0,22173,0.30078125,0.19140625,1.0,8,40,1,950.28662109375,490.066925048828,0,1,faces,male,0,1,objects,P,small,VS,O,73,E11,302.544921875,0
0,0,22175,0.705078125,0.162109375,3.0,9,41,3,987.107421875,559.962524414062,0,1,faces,male,0,1,objects,P,small,VS,O,73,E11,302.544921875,0
0,1,22176,0.931640625,0.140625,4.0,4,15,4,676.425537109375,684.817443847656,0,1,objects,small,0,1,objects,P,small,VS,O,73,E11,302.544921875,1
0,1,22178,1.318359375,0.158203125,5.0,10,49,6,1024.08203125,482.785919189453,0,1,objects,big,0,1,objects,P,small,VS,O,73,E11,302.544921875,1
0,0,22185,0.39453125,0.166015625,2.0,6,31,2,850.325988769531,420.419342041016,0,1,faces,male,0,1,objects,A,small,VS,O,74,E11,306.744140625,0
0,0,22187,0.6796875,0.19921875,3.0,4,28,4,830.728576660156,178.86247253418,0,1,objects,small,0,1,objects,A,small,VS,O,74,E11,306.744140625,1
0,0,22188,0.953125,0.169921875,4.0,9,35,5,829.811889648438,869.937561035156,0,1,faces,female,0,1,objects,A,small,VS,O,74,E11,306.744140625,0
0,0,22189,1.158203125,0.193359375,5.0,7,33,6,857.373901367188,676.614440917969,0,1,objects,big,0,1,objects,A,small,VS,O,74,E11,306.744140625,1
0,0,22191,1.626953125,0.32421875,7.0,14,71,8,1276.16772460938,848.299682617188,0,1,objects,big,0,1,objects,A,small,VS,O,74,E11,306.744140625,1
0,0,22192,1.98828125,0.203125,8.0,13,69,9,1230.63000488281,630.038696289062,0,1,faces,female,0,1,objects,A,small,VS,O,74,E11,306.744140625,0
0,0,22193,2.23046875,0.10546875,9.0,12,59,10,1142.98364257812,553.672180175781,0,1,faces,female,0,1,objects,A,small,VS,O,74,E11,306.744140625,0
0,0,22195,2.55078125,0.349609375,11.0,1,7,12,541.404663085938,759.361877441406,0,1,objects,small,0,1,objects,A,small,VS,O,74,E11,306.744140625,1
0,0,22196,2.96875,0.287109375,12.0,3,11,13,632.856079101562,279.473602294922,0,1,objects,small,0,1,objects,A,small,VS,O,74,E11,306.744140625,1
0,0,22197,3.33203125,0.173828125,13.0,2,9,14,566.800354003906,967.919860839844,0,1,faces,male,0,1,objects,A,small,VS,O,74,E11,306.744140625,0
0,0,22198,3.568359375,0.173828125,14.0,11,45,15,951.581665039062,953.5478515625,0,1,faces,male,0,1,objects,A,small,VS,O,74,E11,306.744140625,0
0,0,22199,3.779296875,0.158203125,15.0,8,34,16,905.434997558594,745.732666015625,0,1,faces,female,0,1,objects,A,small,VS,O,74,E11,306.744140625,0
1,0,22209,0.2421875,0.142578125,1.0,6,30,1,847.214721679688,356.837493896484,0,1,faces,female,0,1,objects,A,big,VS,O,75,E11,310.943359375,0
0,0,22210,0.4375,0.16796875,2.0,9,43,2,923.591735839844,762.457458496094,0,1,objects,small,0,1,objects,A,big,VS,O,75,E11,310.943359375,1
1,0,22212,0.7578125,0.255859375,3.0,12,67,4,1255.16027832031,459.829803466797,0,1,objects,big,0,1,objects,A,big,VS,O,75,E11,310.943359375,1
1,0,22213,1.072265625,0.15234375,4.0,8,37,5,980.266723632812,139.28450012207,0,1,objects,small,0,1,objects,A,big,VS,O,75,E11,310.943359375,1
0,0,22214,1.255859375,0.16796875,5.0,5,28,6,848.982482910156,163.768844604492,0,1,faces,male,0,1,objects,A,big,VS,O,75,E11,310.943359375,0
2,0,22215,1.458984375,0.11328125,6.0,8,37,7,963.747497558594,162.458999633789,0,1,objects,small,0,1,objects,A,big,VS,O,75,E11,310.943359375,1
0,0,22216,1.634765625,0.201171875,7.0,1,1,8,532.512390136719,167.618301391602,0,1,faces,male,0,1,objects,A,big,VS,O,75,E11,310.943359375,0
0,0,22217,1.95703125,0.154296875,8.0,15,81,9,1323.92724609375,960.554016113281,0,1,faces,female,0,1,objects,A,big,VS,O,75,E11,310.943359375,0
0,0,22219,2.37109375,0.12890625,10.0,7,34,11,869.008422851562,725.298522949219,0,1,faces,male,0,1,objects,A,big,VS,O,75,E11,310.943359375,0
2,0,22221,2.884765625,0.166015625,12.0,6,30,13,838.201354980469,367.994110107422,0,1,faces,female,0,1,objects,A,big,VS,O,75,E11,310.943359375,0
2,0,22222,3.11328125,0.1328125,13.0,12,67,14,1246.23413085938,481.645538330078,0,1,objects,big,0,1,objects,A,big,VS,O,75,E11,310.943359375,1
0,0,22231,0.412109375,0.158203125,2.0,5,20,2,721.829528808594,285.476531982422,0,1,faces,female,0,0,faces,P,female,VS,F,76,E11,315.142578125,0
0,1,22234,1.177734375,0.1171875,5.0,2,5,5,609.156555175781,522.61279296875,0,1,faces,male,0,0,faces,P,female,VS,F,76,E11,315.142578125,0
0,0,22236,1.63671875,0.27734375,6.0,6,23,7,742.176696777344,569.756164550781,0,1,faces,male,0,0,faces,P,female,VS,F,76,E11,315.142578125,0
