refix,pretarget,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,VSNT_EX,VSNT_EX_correct,VShard_EXobj_correct
0,0.0,1,29113,0.609375,0.18359375,2.0,2,11,2,697.23388671875,279.471038818359,0,1,objects,big,0,1,objects,A,big,EX,O,213,E01,890.435546875,0.0,0.0,0.0
0,0.0,0,29117,1.494140625,0.23828125,4.0,8,39,6,1006.17742919922,291.480682373047,0,1,objects,small,0,1,objects,A,big,EX,O,213,E01,890.435546875,0.0,0.0,0.0
0,0.0,0,29119,2.05859375,0.30859375,6.0,13,69,8,1298.08776855469,658.609802246094,0,1,objects,big,0,1,objects,A,big,EX,O,213,E01,890.435546875,0.0,0.0,0.0
0,0.0,1,20703,0.986328125,0.12890625,2.0,11,59,4,1159.25988769531,536.87451171875,0,1,objects,small,0,1,objects,A,small,EX,O,8,E03,29.595703125,0.0,0.0,0.0
0,0.0,1,20706,2.365234375,0.173828125,4.0,5,31,7,877.677307128906,440.842315673828,0,1,objects,small,0,1,objects,A,small,EX,O,8,E03,29.595703125,0.0,0.0,0.0
0,0.0,0,20858,3.9609375,1.0078125,3.0,10,51,12,1088.25219726562,633.192749023438,0,1,objects,big,0,1,faces,A,male,EX,F,13,E03,50.591796875,0.0,0.0,0.0
1,1.0,0,21001,0.26953125,0.146484375,1.0,7,40,2,929.265930175781,459.3837890625,0,1,objects,big,1,1,objects,P,big,VS,O,19,E03,75.787109375,1.0,1.0,1.0
0,1.0,1,21083,0.43359375,0.119140625,2.0,5,24,2,799.49462890625,658.635864257812,0,1,objects,small,1,1,objects,P,big,VS,O,22,E03,88.384765625,1.0,1.0,1.0
0,1.0,1,21088,1.33984375,0.138671875,4.0,2,15,7,629.753234863281,660.459350585938,0,1,objects,small,1,1,objects,P,big,VS,O,22,E03,88.384765625,1.0,1.0,1.0
1,0.0,0,21123,1.3046875,0.498046875,3.0,7,31,9,837.089233398438,468.45166015625,0,1,objects,big,0,1,objects,A,small,EX,O,23,E03,92.583984375,0.0,0.0,0.0
2,0.0,0,21129,2.76171875,0.146484375,7.0,7,31,15,835.451477050781,465.329833984375,0,1,objects,big,0,1,objects,A,small,EX,O,23,E03,92.583984375,0.0,0.0,0.0
0,1.0,1,21150,0.521484375,0.2265625,2.0,6,20,4,750.244750976562,214.214996337891,0,1,objects,big,1,1,objects,P,small,VS,O,24,E03,96.783203125,1.0,1.0,1.0
0,0.0,0,21228,0.755859375,0.21875,2.0,7,34,4,838.055236816406,782.274963378906,0,1,objects,small,0,1,faces,A,female,EX,F,27,E03,109.380859375,0.0,0.0,0.0
0,0.0,0,21232,1.697265625,0.251953125,4.0,9,58,8,1155.95092773438,488.250122070312,0,1,objects,big,0,1,faces,A,female,EX,F,27,E03,109.380859375,0.0,0.0,0.0
1,0.0,0,21233,2.03125,0.123046875,5.0,3,20,9,783.996459960938,285.163391113281,0,1,objects,small,0,1,faces,A,female,EX,F,27,E03,109.380859375,0.0,0.0,0.0
2,0.0,0,21236,2.642578125,0.130859375,6.0,3,20,12,736.761047363281,207.239334106445,0,1,objects,small,0,1,faces,A,female,EX,F,27,E03,109.380859375,0.0,0.0,0.0
0,0.0,0,21532,0.341796875,0.1171875,1.0,6,24,3,803.140625,666.122680664062,0,1,objects,big,0,1,faces,A,female,EX,I,37,E03,151.373046875,0.0,0.0,0.0
0,0.0,1,21564,0.220703125,0.275390625,1.0,5,32,1,855.600952148438,549.412841796875,0,1,objects,small,0,1,faces,A,male,EX,I,38,E03,155.572265625,0.0,0.0,0.0
0,0.0,0,21568,1.158203125,0.208984375,3.0,9,53,5,1059.45971679688,834.915283203125,0,1,objects,big,0,1,faces,A,male,EX,I,38,E03,155.572265625,0.0,0.0,0.0
0,0.0,1,21680,1.677734375,0.18359375,5.0,8,48,9,1046.18408203125,352.560882568359,0,1,objects,small,0,1,faces,A,female,EX,F,41,E03,168.169921875,0.0,0.0,0.0
0,0.0,1,21744,0.36328125,0.232421875,1.0,8,52,3,1034.26062011719,751.990234375,0,1,objects,small,0,1,faces,A,female,EX,I,43,E03,176.568359375,0.0,0.0,0.0
0,0.0,1,21760,3.494140625,0.140625,2.0,1,5,19,569.142272949219,561.587219238281,0,1,objects,small,0,1,faces,A,female,EX,I,43,E03,176.568359375,0.0,0.0,0.0
1,1.0,0,21815,0.501953125,0.12890625,2.0,5,22,2,755.962890625,474.938140869141,0,1,objects,small,1,1,objects,P,big,VS,O,45,E03,184.966796875,1.0,1.0,1.0
1,1.0,0,21934,0.5078125,0.115234375,1.0,7,41,2,999.43994140625,586.427917480469,0,1,objects,small,1,1,objects,P,big,VS,O,49,E03,201.763671875,1.0,1.0,1.0
1,0.0,0,22102,0.41015625,0.14453125,1.0,6,40,3,950.872802734375,448.575653076172,0,1,objects,big,0,1,faces,A,male,EX,F,54,E03,222.759765625,0.0,0.0,0.0
0,0.0,1,22103,0.595703125,0.169921875,2.0,5,30,4,819.545288085938,365.212677001953,0,1,objects,small,0,1,faces,A,male,EX,F,54,E03,222.759765625,0.0,0.0,0.0
2,0.0,0,22105,1.091796875,0.125,3.0,6,40,6,1008.39562988281,421.142700195312,0,1,objects,big,0,1,faces,A,male,EX,F,54,E03,222.759765625,0.0,0.0,0.0
0,0.0,0,22129,0.27734375,0.58203125,1.0,6,51,1,1070.74853515625,650.58935546875,0,1,objects,small,0,1,faces,A,male,EX,I,55,E03,226.958984375,0.0,0.0,0.0
0,0.0,1,22669,1.162109375,0.25390625,3.0,10,38,5,977.347595214844,243.987289428711,0,1,objects,small,0,1,faces,A,female,EX,F,64,E03,264.751953125,0.0,0.0,0.0
0,0.0,1,22672,1.6484375,1.017578125,4.0,11,46,8,1080.01171875,150.701202392578,0,1,objects,big,0,1,faces,A,female,EX,F,64,E03,264.751953125,0.0,0.0,0.0
0,0.0,0,22675,3.435546875,0.28515625,5.0,5,14,11,689.354553222656,531.138061523438,0,1,objects,big,0,1,faces,A,female,EX,F,64,E03,264.751953125,0.0,0.0,0.0
0,0.0,0,22810,1.21484375,0.419921875,3.0,13,69,4,1273.10925292969,639.983642578125,0,1,objects,big,0,1,objects,A,big,EX,O,69,E03,285.748046875,0.0,0.0,0.0
0,1.0,0,22897,0.474609375,0.173828125,1.0,12,69,2,1211.49792480469,636.085510253906,0,1,objects,big,1,1,objects,P,small,VS,O,72,E03,298.345703125,1.0,1.0,1.0
0,1.0,0,22931,0.423828125,0.279296875,2.0,4,19,2,768.93212890625,166.605667114258,0,1,objects,big,1,1,objects,P,big,VS,O,73,E03,302.544921875,1.0,1.0,1.0
0,1.0,1,22932,0.7734375,0.146484375,3.0,6,31,3,871.867614746094,479.911254882812,0,1,objects,big,1,1,objects,P,big,VS,O,73,E03,302.544921875,1.0,1.0,1.0
0,0.0,0,23016,0.623046875,0.169921875,2.0,11,60,3,1129.14111328125,621.449462890625,0,1,objects,big,0,1,faces,A,male,EX,F,75,E03,310.943359375,0.0,0.0,0.0
0,0.0,0,23176,0.271484375,0.44140625,1.0,8,39,1,955.792541503906,351.277252197266,0,1,objects,small,0,1,faces,A,female,EX,I,80,E03,331.939453125,0.0,0.0,0.0
0,0.0,0,23178,0.931640625,0.38671875,3.0,11,59,3,1166.77111816406,520.431762695312,0,1,objects,big,0,1,faces,A,female,EX,I,80,E03,331.939453125,0.0,0.0,0.0
0,0.0,0,23179,2.15625,0.29296875,4.0,14,79,4,1362.90661621094,733.937438964844,0,1,objects,small,0,1,faces,A,female,EX,I,80,E03,331.939453125,0.0,0.0,0.0
0,0.0,1,23182,3.04296875,0.361328125,6.0,4,19,7,743.358093261719,188.19548034668,0,1,objects,small,0,1,faces,A,female,EX,I,80,E03,331.939453125,0.0,0.0,0.0
1,0.0,1,23203,1.751953125,0.302734375,3.0,5,31,7,871.93505859375,467.899200439453,0,1,objects,small,0,1,objects,A,small,EX,O,81,E03,336.138671875,0.0,0.0,0.0
2,0.0,0,23208,2.953125,0.71484375,5.0,5,31,12,899.660949707031,464.435455322266,0,1,objects,small,0,1,objects,A,small,EX,O,81,E03,336.138671875,0.0,0.0,0.0
0,0.0,1,23268,1.248046875,0.17578125,3.0,11,68,7,1270.68310546875,541.948608398438,0,1,objects,big,0,1,faces,A,male,EX,I,83,E03,344.537109375,0.0,0.0,0.0
1,1.0,0,23478,2.080078125,0.126953125,5.0,14,62,11,1156.33239746094,860.065307617188,0,1,objects,big,1,1,objects,P,big,VS,O,89,E03,369.732421875,1.0,1.0,1.0
0,1.0,0,23495,0.310546875,0.23046875,1.0,7,31,2,880.521667480469,404.033447265625,0,1,objects,big,1,1,objects,P,big,VS,O,90,E03,373.931640625,1.0,1.0,1.0
0,0.0,1,23565,0.1875,0.13671875,1.0,3,40,1,921.463500976562,455.309265136719,0,1,objects,big,0,1,faces,A,female,EX,I,92,E03,382.330078125,0.0,0.0,0.0
0,0.0,0,23766,0.814453125,0.259765625,3.0,11,41,5,952.8916015625,515.365051269531,0,1,objects,small,0,1,faces,A,male,EX,I,97,E03,403.326171875,0.0,0.0,0.0
0,0.0,1,23767,1.375,0.220703125,4.0,14,68,6,1245.92504882812,508.434387207031,0,1,objects,big,0,1,faces,A,male,EX,I,97,E03,403.326171875,0.0,0.0,0.0
0,0.0,1,23769,2.037109375,0.12109375,5.0,12,51,8,1106.09020996094,622.761108398438,0,1,objects,small,0,1,faces,A,male,EX,I,97,E03,403.326171875,0.0,0.0,0.0
0,0.0,0,23937,0.224609375,0.111328125,1.0,7,39,1,952.407348632812,349.353057861328,0,1,objects,small,0,1,faces,A,female,EX,F,103,E03,428.521484375,0.0,0.0,0.0
0,0.0,0,23946,2.595703125,0.341796875,6.0,8,41,10,984.207214355469,546.227844238281,0,1,objects,small,0,1,faces,A,female,EX,F,103,E03,428.521484375,0.0,0.0,0.0
0,0.0,1,23959,0.369140625,0.13671875,1.0,7,31,2,865.830871582031,464.287658691406,0,1,objects,small,0,1,objects,A,small,EX,O,104,E03,432.720703125,0.0,0.0,0.0
1,0.0,1,23970,2.8046875,0.1796875,5.0,12,57,13,1194.49450683594,384.178527832031,0,1,objects,small,0,1,objects,A,small,EX,O,104,E03,432.720703125,0.0,0.0,0.0
2,0.0,1,23975,3.845703125,0.427734375,6.0,12,57,18,1181.24389648438,349.117156982422,0,1,objects,small,0,1,objects,A,small,EX,O,104,E03,432.720703125,0.0,0.0,0.0
0,1.0,0,24064,0.357421875,0.189453125,1.0,7,30,2,848.920776367188,317.89306640625,0,1,objects,small,1,1,objects,P,small,VS,O,107,E03,445.318359375,1.0,1.0,1.0
0,1.0,0,24067,0.951171875,0.185546875,3.0,8,48,5,1091.40759277344,376.471466064453,0,1,objects,big,1,1,objects,P,small,VS,O,107,E03,445.318359375,1.0,1.0,1.0
0,1.0,0,24068,1.19921875,0.1640625,4.0,11,59,6,1192.16857910156,583.135070800781,0,1,objects,small,1,1,objects,P,small,VS,O,107,E03,445.318359375,1.0,1.0,1.0
0,1.0,0,24069,1.396484375,0.12109375,5.0,12,60,7,1169.70971679688,654.523376464844,0,1,objects,big,1,1,objects,P,small,VS,O,107,E03,445.318359375,1.0,1.0,1.0
0,0.0,1,24160,2.96484375,0.1171875,4.0,3,8,8,587.082397460938,817.684326171875,0,1,objects,small,0,1,objects,A,big,EX,O,110,E03,457.916015625,0.0,0.0,0.0
1,0.0,0,24199,0.205078125,0.427734375,1.0,4,31,1,894.991455078125,449.9365234375,0,1,objects,small,0,1,faces,A,male,EX,F,112,E03,466.314453125,0.0,0.0,0.0
2,0.0,0,24201,1.357421875,0.298828125,2.0,4,31,3,907.484252929688,480.733978271484,0,1,objects,small,0,1,faces,A,male,EX,F,112,E03,466.314453125,0.0,0.0,0.0
0,1.0,0,24248,0.6171875,0.12890625,2.0,6,22,3,781.7412109375,444.195983886719,0,1,objects,big,1,1,objects,P,big,VS,O,114,E03,474.712890625,1.0,1.0,1.0
0,1.0,1,24425,0.638671875,0.10546875,2.0,1,13,3,672.013244628906,440.663330078125,0,1,objects,big,1,1,objects,P,small,VS,O,120,E03,499.908203125,1.0,1.0,1.0
1,0.0,0,24617,0.775390625,0.14453125,1.0,10,49,3,1042.02966308594,436.487457275391,0,1,objects,big,0,1,objects,A,small,EX,O,126,E03,525.103515625,0.0,0.0,0.0
2,0.0,0,24620,2.578125,1.517578125,3.0,10,49,6,1100.11572265625,430.719543457031,0,1,objects,big,0,1,objects,A,small,EX,O,126,E03,525.103515625,0.0,0.0,0.0
0,0.0,0,24752,3.837890625,0.55078125,1.0,11,66,7,1275.82507324219,348.275634765625,0,1,objects,small,0,1,objects,A,big,EX,O,130,E03,541.900390625,0.0,0.0,0.0
0,0.0,0,25238,0.72265625,0.216796875,2.0,6,47,4,1082.58068847656,280.158996582031,0,1,objects,big,0,1,faces,A,male,EX,I,139,E03,579.693359375,0.0,0.0,0.0
0,0.0,1,25246,3.263671875,0.43359375,6.0,5,40,12,994.095886230469,467.073364257812,0,1,objects,small,0,1,faces,A,male,EX,I,139,E03,579.693359375,0.0,0.0,0.0
1,0.0,0,25337,0.865234375,0.458984375,1.0,10,49,3,1089.97497558594,445.852325439453,0,1,objects,big,0,1,faces,A,female,EX,I,142,E03,592.291015625,0.0,0.0,0.0
0,0.0,0,25339,1.578125,0.41015625,2.0,15,74,5,1351.49255371094,263.868499755859,0,1,objects,big,0,1,faces,A,female,EX,I,142,E03,592.291015625,0.0,0.0,0.0
0,0.0,0,25342,3.158203125,0.427734375,3.0,14,59,8,1153.38488769531,506.038146972656,0,1,objects,small,0,1,faces,A,female,EX,I,142,E03,592.291015625,0.0,0.0,0.0
2,0.0,1,25343,3.630859375,0.205078125,4.0,10,49,9,1033.11669921875,470.114196777344,0,1,objects,big,0,1,faces,A,female,EX,I,142,E03,592.291015625,0.0,0.0,0.0
0,0.0,1,25364,1.201171875,0.15625,3.0,5,21,7,785.479797363281,387.015625,0,1,objects,small,0,1,faces,A,female,EX,F,143,E03,596.490234375,0.0,0.0,0.0
0,0.0,0,25372,2.79296875,0.232421875,6.0,1,6,15,598.507446289062,672.102294921875,0,1,objects,small,0,1,faces,A,female,EX,F,143,E03,596.490234375,0.0,0.0,0.0
0,1.0,0,25444,0.646484375,0.1015625,1.0,3,12,3,702.148132324219,384.390411376953,0,1,objects,big,1,1,objects,P,small,VS,O,146,E03,609.087890625,1.0,1.0,1.0
0,0.0,0,25652,0.7578125,0.1171875,2.0,8,39,4,990.123901367188,341.8642578125,0,1,objects,small,0,1,objects,A,big,EX,O,155,E03,646.880859375,0.0,0.0,0.0
0,1.0,0,25877,0.216796875,0.240234375,1.0,7,28,1,868.510559082031,186.753814697266,0,1,objects,small,1,1,objects,P,big,VS,O,163,E03,680.474609375,1.0,1.0,1.0
0,0.0,1,25986,2.68359375,0.13671875,2.0,8,31,3,849.643188476562,439.069580078125,0,1,objects,big,0,1,faces,A,female,EX,I,166,E03,693.072265625,0.0,0.0,0.0
0,0.0,0,26199,1.263671875,0.27734375,3.0,3,22,6,766.298889160156,452.643310546875,0,1,objects,big,0,1,faces,A,male,EX,I,173,E03,722.466796875,0.0,0.0,0.0
0,1.0,1,26305,0.21484375,0.15234375,1.0,4,30,2,861.917541503906,345.292114257812,0,1,objects,small,1,1,objects,P,big,VS,O,176,E03,735.064453125,1.0,1.0,1.0
0,0.0,1,26577,0.71484375,0.193359375,2.0,3,28,6,832.946044921875,136.40283203125,0,1,objects,small,0,1,faces,A,male,EX,I,185,E03,772.857421875,0.0,0.0,0.0
0,1.0,0,26830,0.255859375,0.193359375,1.0,2,10,2,676.419189453125,101.601936340332,0,1,objects,big,1,1,objects,P,small,VS,O,192,E03,802.251953125,1.0,1.0,1.0
0,0.0,1,26868,0.578125,0.1015625,1.0,11,39,4,938.050354003906,324.1201171875,0,1,objects,big,0,1,faces,A,female,EX,F,193,E03,806.451171875,0.0,0.0,0.0
0,0.0,0,26873,1.572265625,0.35546875,2.0,15,77,9,1331.67822265625,507.627288818359,0,1,objects,small,0,1,faces,A,female,EX,F,193,E03,806.451171875,0.0,0.0,0.0
1,0.0,0,26957,0.83984375,0.26171875,3.0,4,13,5,702.80419921875,436.361358642578,0,1,objects,small,0,1,objects,A,big,EX,O,196,E03,819.048828125,0.0,0.0,0.0
2,0.0,1,26961,2.00390625,0.1328125,5.0,4,13,9,687.106872558594,426.740081787109,0,1,objects,small,0,1,objects,A,big,EX,O,196,E03,819.048828125,0.0,0.0,0.0
3,0.0,1,26964,3.05859375,0.119140625,6.0,4,13,12,664.910461425781,407.202514648438,0,1,objects,small,0,1,objects,A,big,EX,O,196,E03,819.048828125,0.0,0.0,0.0
0,0.0,1,27191,1.73046875,0.18359375,4.0,8,57,10,1160.13061523438,333.792083740234,0,1,objects,small,0,1,faces,A,female,EX,I,203,E03,848.443359375,0.0,0.0,0.0
0,1.0,0,23108,0.45703125,0.109375,2.0,3,25,2,771.5869140625,747.442932128906,0,1,objects,small,1,1,objects,P,big,VS,O,2,E04,4.400390625,1.0,1.0,1.0
0,1.0,0,23109,0.603515625,0.201171875,3.0,1,5,3,533.082275390625,525.327209472656,0,1,objects,big,1,1,objects,P,big,VS,O,2,E04,4.400390625,1.0,1.0,1.0
0,0.0,1,23135,0.552734375,0.134765625,2.0,1,4,2,526.855773925781,458.969665527344,0,1,objects,small,0,1,faces,A,female,EX,F,3,E04,8.599609375,0.0,0.0,0.0
0,0.0,1,23142,1.935546875,0.15234375,5.0,4,12,9,627.589660644531,365.617828369141,0,1,objects,big,0,1,faces,A,female,EX,F,3,E04,8.599609375,0.0,0.0,0.0
0,0.0,0,23149,3.3125,0.19140625,7.0,14,76,16,1358.88586425781,461.423278808594,0,1,objects,big,0,1,faces,A,female,EX,F,3,E04,8.599609375,0.0,0.0,0.0
0,1.0,0,23169,0.486328125,0.111328125,2.0,2,11,2,632.425537109375,216.064514160156,0,1,objects,small,1,1,objects,P,small,VS,O,4,E04,12.798828125,1.0,1.0,1.0
0,0.0,0,23194,0.755859375,0.1953125,2.0,2,13,3,616.678405761719,431.960845947266,0,1,objects,small,0,1,faces,A,male,EX,F,5,E04,16.998046875,0.0,0.0,0.0
0,0.0,1,23206,3.0546875,0.1484375,9.0,15,75,15,1354.19885253906,387.24462890625,0,1,objects,big,0,1,faces,A,male,EX,F,5,E04,16.998046875,0.0,0.0,0.0
1,0.0,0,23292,1.099609375,0.16796875,2.0,12,68,4,1214.74890136719,525.568115234375,0,1,objects,big,0,1,faces,A,male,EX,I,9,E04,33.794921875,0.0,0.0,0.0
0,0.0,0,23293,1.28125,0.28515625,3.0,9,59,5,1185.18688964844,523.349975585938,0,1,objects,big,0,1,faces,A,male,EX,I,9,E04,33.794921875,0.0,0.0,0.0
2,0.0,1,23294,1.58984375,0.138671875,4.0,12,68,6,1236.54614257812,527.606872558594,0,1,objects,big,0,1,faces,A,male,EX,I,9,E04,33.794921875,0.0,0.0,0.0
0,0.0,0,23296,2.009765625,0.2109375,5.0,14,75,8,1320.33874511719,333.783050537109,0,1,objects,small,0,1,faces,A,male,EX,I,9,E04,33.794921875,0.0,0.0,0.0
0,0.0,1,23299,2.619140625,0.3203125,7.0,2,5,11,603.703674316406,539.015441894531,0,1,objects,small,0,1,faces,A,male,EX,I,9,E04,33.794921875,0.0,0.0,0.0
1,0.0,0,23491,1.20703125,0.115234375,2.0,9,42,3,911.542846679688,676.000244140625,0,1,objects,small,0,1,objects,A,small,EX,O,15,E04,58.990234375,0.0,0.0,0.0
2,0.0,1,23493,1.578125,0.14453125,3.0,9,42,5,948.259155273438,617.967895507812,0,1,objects,small,0,1,objects,A,small,EX,O,15,E04,58.990234375,0.0,0.0,0.0
0,0.0,0,23495,1.953125,0.404296875,4.0,10,52,7,1089.23425292969,697.114074707031,0,1,objects,small,0,1,objects,A,small,EX,O,15,E04,58.990234375,0.0,0.0,0.0
0,0.0,0,23496,2.3984375,0.138671875,5.0,14,62,8,1130.55700683594,799.775939941406,0,1,objects,big,0,1,objects,A,small,EX,O,15,E04,58.990234375,0.0,0.0,0.0
0,0.0,0,23745,1.125,0.3203125,2.0,5,17,7,671.064331054688,801.440246582031,0,1,objects,small,0,1,objects,A,big,EX,O,22,E04,88.384765625,0.0,0.0,0.0
0,0.0,0,24054,3.1875,0.166015625,1.0,9,47,1,1033.75415039062,258.730804443359,0,1,objects,big,0,1,objects,A,small,EX,O,37,E04,151.373046875,0.0,0.0,0.0
0,0.0,0,24154,1.77734375,0.154296875,2.0,8,40,8,977.546203613281,406.689086914062,0,1,objects,big,0,1,objects,A,big,EX,O,40,E04,163.970703125,0.0,0.0,0.0
0,0.0,1,24159,2.689453125,0.13671875,4.0,1,2,13,536.223388671875,226.498016357422,0,1,objects,small,0,1,objects,A,big,EX,O,40,E04,163.970703125,0.0,0.0,0.0
1,0.0,1,24282,0.431640625,0.154296875,2.0,10,58,3,1167.86584472656,459.658142089844,0,1,objects,small,0,1,faces,A,male,EX,F,45,E04,184.966796875,0.0,0.0,0.0
2,0.0,1,24288,1.400390625,0.10546875,4.0,10,58,9,1195.93469238281,417.397583007812,0,1,objects,small,0,1,faces,A,male,EX,F,45,E04,184.966796875,0.0,0.0,0.0
0,0.0,1,24291,1.849609375,0.189453125,5.0,9,55,12,1168.48168945312,166.922866821289,0,1,objects,big,0,1,faces,A,male,EX,F,45,E04,184.966796875,0.0,0.0,0.0
3,0.0,0,24293,2.205078125,0.126953125,6.0,10,58,14,1195.97900390625,403.161926269531,0,1,objects,small,0,1,faces,A,male,EX,F,45,E04,184.966796875,0.0,0.0,0.0
0,0.0,0,24299,3.435546875,0.1875,9.0,11,60,20,1190.90368652344,643.262084960938,0,1,objects,small,0,1,faces,A,male,EX,F,45,E04,184.966796875,0.0,0.0,0.0
0,1.0,0,24842,1.126953125,0.185546875,3.0,4,15,5,664.263366699219,603.13427734375,0,1,objects,small,1,1,objects,P,small,VS,O,73,E04,302.544921875,1.0,1.0,1.0
0,1.0,0,24847,2.248046875,0.138671875,7.0,14,70,10,1260.0107421875,724.873657226562,0,1,objects,big,1,1,objects,P,small,VS,O,73,E04,302.544921875,1.0,1.0,1.0
0,0.0,0,25036,3.421875,0.22265625,3.0,4,27,8,790.702026367188,917.878173828125,0,1,objects,small,0,1,objects,A,small,EX,O,84,E04,348.736328125,0.0,0.0,0.0
0,0.0,0,25136,3.453125,0.267578125,2.0,7,42,8,928.70849609375,593.141662597656,0,1,objects,small,0,1,objects,A,big,EX,O,88,E04,365.533203125,0.0,0.0,0.0
1,0.0,0,25250,0.173828125,0.25390625,1.0,7,42,1,940.224243164062,601.162109375,0,1,objects,big,0,1,faces,A,female,EX,F,99,E04,411.724609375,0.0,0.0,0.0
0,0.0,0,25251,0.4453125,0.1875,2.0,6,41,2,977.616943359375,558.328308105469,0,1,objects,small,0,1,faces,A,female,EX,F,99,E04,411.724609375,0.0,0.0,0.0
2,0.0,0,25252,0.650390625,0.703125,3.0,7,42,3,972.173583984375,634.9931640625,0,1,objects,big,0,1,faces,A,female,EX,F,99,E04,411.724609375,0.0,0.0,0.0
0,0.0,1,25297,0.220703125,0.14453125,1.0,7,51,1,1042.060546875,689.847778320312,0,1,objects,big,0,1,faces,A,female,EX,I,101,E04,420.123046875,0.0,0.0,0.0
0,1.0,0,25356,0.41015625,0.12890625,1.0,5,22,2,751.540710449219,430.102203369141,0,1,objects,small,1,1,objects,P,big,VS,O,103,E04,428.521484375,1.0,1.0,1.0
0,1.0,0,25364,1.630859375,0.267578125,4.0,12,74,10,1398.95373535156,268.463165283203,0,1,objects,small,1,1,objects,P,big,VS,O,103,E04,428.521484375,1.0,1.0,1.0
0,0.0,0,25391,1.62109375,0.44140625,1.0,7,48,5,1078.38854980469,381.019866943359,0,1,objects,small,0,1,objects,A,big,EX,O,104,E04,432.720703125,0.0,0.0,0.0
1,0.0,0,25624,2.232421875,0.19140625,4.0,6,40,8,977.725830078125,399.409423828125,0,1,objects,big,0,1,faces,A,male,EX,F,112,E04,466.314453125,0.0,0.0,0.0
2,0.0,0,25626,2.580078125,0.189453125,6.0,6,40,10,946.277221679688,444.254455566406,0,1,objects,big,0,1,faces,A,male,EX,F,112,E04,466.314453125,0.0,0.0,0.0
0,0.0,0,25629,3.353515625,0.150390625,8.0,5,30,13,871.821350097656,342.161560058594,0,1,objects,small,0,1,faces,A,male,EX,F,112,E04,466.314453125,0.0,0.0,0.0
0,0.0,1,25630,3.5234375,0.365234375,9.0,4,21,14,788.176635742188,345.660064697266,0,1,objects,small,0,1,faces,A,male,EX,F,112,E04,466.314453125,0.0,0.0,0.0
1,0.0,1,25646,0.529296875,0.13671875,2.0,4,14,2,638.693542480469,585.026306152344,0,1,objects,small,0,1,faces,A,male,EX,I,113,E04,470.513671875,0.0,0.0,0.0
0,0.0,1,25648,1.2265625,0.21875,3.0,6,51,4,1108.93188476562,622.75390625,0,1,objects,small,0,1,faces,A,male,EX,I,113,E04,470.513671875,0.0,0.0,0.0
0,0.0,0,25650,2.35546875,0.16796875,4.0,14,75,6,1365.85681152344,353.662414550781,0,1,objects,small,0,1,faces,A,male,EX,I,113,E04,470.513671875,0.0,0.0,0.0
0,0.0,0,25652,2.767578125,0.201171875,6.0,11,65,8,1290.95263671875,262.733245849609,0,1,objects,big,0,1,faces,A,male,EX,I,113,E04,470.513671875,0.0,0.0,0.0
2,0.0,1,25655,3.505859375,0.13671875,8.0,4,14,11,626.546325683594,506.26171875,0,1,objects,small,0,1,faces,A,male,EX,I,113,E04,470.513671875,0.0,0.0,0.0
0,1.0,0,25775,0.208984375,0.158203125,1.0,11,42,1,913.498291015625,633.06103515625,0,1,objects,big,1,1,objects,P,small,VS,O,119,E04,495.708984375,1.0,1.0,1.0
0,0.0,1,25812,3.03125,0.24609375,3.0,15,75,15,1403.92993164062,327.394958496094,0,1,objects,small,0,1,objects,A,small,EX,O,120,E04,499.908203125,0.0,0.0,0.0
0,0.0,1,25857,0.541015625,0.14453125,2.0,5,14,2,645.310485839844,548.328674316406,0,1,objects,big,0,1,faces,A,female,EX,F,122,E04,508.306640625,0.0,0.0,0.0
0,0.0,1,26045,1.58984375,0.103515625,2.0,15,77,5,1330.41271972656,529.0361328125,0,1,objects,big,0,1,objects,A,big,EX,O,127,E04,529.302734375,0.0,0.0,0.0
0,0.0,0,26055,3.5625,0.203125,4.0,1,1,15,534.778381347656,146.084060668945,0,1,objects,small,0,1,objects,A,big,EX,O,127,E04,529.302734375,0.0,0.0,0.0
0,1.0,1,26211,0.935546875,0.212890625,1.0,5,26,5,752.153198242188,866.966979980469,0,1,objects,small,1,1,objects,P,big,VS,O,131,E04,546.099609375,1.0,1.0,1.0
0,0.0,0,26270,0.505859375,0.458984375,2.0,3,9,3,559.601135253906,961.26513671875,0,1,objects,big,0,1,faces,A,male,EX,F,133,E04,554.498046875,0.0,0.0,0.0
0,0.0,0,26273,1.46484375,0.22265625,4.0,11,60,6,1170.89660644531,656.709167480469,0,1,objects,big,0,1,faces,A,male,EX,F,133,E04,554.498046875,0.0,0.0,0.0
0,0.0,0,26275,2.0546875,0.55078125,5.0,15,74,8,1362.78588867188,192.0341796875,0,1,objects,small,0,1,faces,A,male,EX,F,133,E04,554.498046875,0.0,0.0,0.0
0,1.0,0,26331,1.083984375,0.1953125,2.0,11,68,4,1244.4423828125,567.72705078125,0,1,objects,small,1,1,objects,P,small,VS,O,136,E04,567.095703125,1.0,1.0,1.0
