refix,pretarget,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,VSNT_EX,VSNT_EX_correct,VSeasy_EXobj_correct
0,1.0,0,23267,0.271484375,0.17578125,1.0,10,45,1,976.169677734375,954.291687011719,0,1,objects,small,1,1,faces,P,male,VS,F,8,E04,29.595703125,1.0,1.0,1.0
1,0.0,0,23292,1.099609375,0.16796875,2.0,12,68,4,1214.74890136719,525.568115234375,0,1,objects,big,0,1,faces,A,male,EX,I,9,E04,33.794921875,0.0,0.0,0.0
0,0.0,0,23293,1.28125,0.28515625,3.0,9,59,5,1185.18688964844,523.349975585938,0,1,objects,big,0,1,faces,A,male,EX,I,9,E04,33.794921875,0.0,0.0,0.0
2,0.0,1,23294,1.58984375,0.138671875,4.0,12,68,6,1236.54614257812,527.606872558594,0,1,objects,big,0,1,faces,A,male,EX,I,9,E04,33.794921875,0.0,0.0,0.0
0,0.0,0,23296,2.009765625,0.2109375,5.0,14,75,8,1320.33874511719,333.783050537109,0,1,objects,small,0,1,faces,A,male,EX,I,9,E04,33.794921875,0.0,0.0,0.0
0,0.0,1,23299,2.619140625,0.3203125,7.0,2,5,11,603.703674316406,539.015441894531,0,1,objects,small,0,1,faces,A,male,EX,I,9,E04,33.794921875,0.0,0.0,0.0
1,0.0,0,23491,1.20703125,0.115234375,2.0,9,42,3,911.542846679688,676.000244140625,0,1,objects,small,0,1,objects,A,small,EX,O,15,E04,58.990234375,0.0,0.0,0.0
2,0.0,1,23493,1.578125,0.14453125,3.0,9,42,5,948.259155273438,617.967895507812,0,1,objects,small,0,1,objects,A,small,EX,O,15,E04,58.990234375,0.0,0.0,0.0
0,0.0,0,23495,1.953125,0.404296875,4.0,10,52,7,1089.23425292969,697.114074707031,0,1,objects,small,0,1,objects,A,small,EX,O,15,E04,58.990234375,0.0,0.0,0.0
0,0.0,0,23496,2.3984375,0.138671875,5.0,14,62,8,1130.55700683594,799.775939941406,0,1,objects,big,0,1,objects,A,small,EX,O,15,E04,58.990234375,0.0,0.0,0.0
0,0.0,0,23745,1.125,0.3203125,2.0,5,17,7,671.064331054688,801.440246582031,0,1,objects,small,0,1,objects,A,big,EX,O,22,E04,88.384765625,0.0,0.0,0.0
0,0.0,0,24054,3.1875,0.166015625,1.0,9,47,1,1033.75415039062,258.730804443359,0,1,objects,big,0,1,objects,A,small,EX,O,37,E04,151.373046875,0.0,0.0,0.0
0,0.0,0,24154,1.77734375,0.154296875,2.0,8,40,8,977.546203613281,406.689086914062,0,1,objects,big,0,1,objects,A,big,EX,O,40,E04,163.970703125,0.0,0.0,0.0
0,0.0,1,24159,2.689453125,0.13671875,4.0,1,2,13,536.223388671875,226.498016357422,0,1,objects,small,0,1,objects,A,big,EX,O,40,E04,163.970703125,0.0,0.0,0.0
1,0.0,1,24282,0.431640625,0.154296875,2.0,10,58,3,1167.86584472656,459.658142089844,0,1,objects,small,0,1,faces,A,male,EX,F,45,E04,184.966796875,0.0,0.0,0.0
2,0.0,1,24288,1.400390625,0.10546875,4.0,10,58,9,1195.93469238281,417.397583007812,0,1,objects,small,0,1,faces,A,male,EX,F,45,E04,184.966796875,0.0,0.0,0.0
0,0.0,1,24291,1.849609375,0.189453125,5.0,9,55,12,1168.48168945312,166.922866821289,0,1,objects,big,0,1,faces,A,male,EX,F,45,E04,184.966796875,0.0,0.0,0.0
3,0.0,0,24293,2.205078125,0.126953125,6.0,10,58,14,1195.97900390625,403.161926269531,0,1,objects,small,0,1,faces,A,male,EX,F,45,E04,184.966796875,0.0,0.0,0.0
0,0.0,0,24299,3.435546875,0.1875,9.0,11,60,20,1190.90368652344,643.262084960938,0,1,objects,small,0,1,faces,A,male,EX,F,45,E04,184.966796875,0.0,0.0,0.0
0,0.0,0,25036,3.421875,0.22265625,3.0,4,27,8,790.702026367188,917.878173828125,0,1,objects,small,0,1,objects,A,small,EX,O,84,E04,348.736328125,0.0,0.0,0.0
0,0.0,0,25136,3.453125,0.267578125,2.0,7,42,8,928.70849609375,593.141662597656,0,1,objects,small,0,1,objects,A,big,EX,O,88,E04,365.533203125,0.0,0.0,0.0
1,0.0,0,25250,0.173828125,0.25390625,1.0,7,42,1,940.224243164062,601.162109375,0,1,objects,big,0,1,faces,A,female,EX,F,99,E04,411.724609375,0.0,0.0,0.0
0,0.0,0,25251,0.4453125,0.1875,2.0,6,41,2,977.616943359375,558.328308105469,0,1,objects,small,0,1,faces,A,female,EX,F,99,E04,411.724609375,0.0,0.0,0.0
2,0.0,0,25252,0.650390625,0.703125,3.0,7,42,3,972.173583984375,634.9931640625,0,1,objects,big,0,1,faces,A,female,EX,F,99,E04,411.724609375,0.0,0.0,0.0
0,0.0,1,25297,0.220703125,0.14453125,1.0,7,51,1,1042.060546875,689.847778320312,0,1,objects,big,0,1,faces,A,female,EX,I,101,E04,420.123046875,0.0,0.0,0.0
0,0.0,0,25391,1.62109375,0.44140625,1.0,7,48,5,1078.38854980469,381.019866943359,0,1,objects,small,0,1,objects,A,big,EX,O,104,E04,432.720703125,0.0,0.0,0.0
1,0.0,0,25624,2.232421875,0.19140625,4.0,6,40,8,977.725830078125,399.409423828125,0,1,objects,big,0,1,faces,A,male,EX,F,112,E04,466.314453125,0.0,0.0,0.0
2,0.0,0,25626,2.580078125,0.189453125,6.0,6,40,10,946.277221679688,444.254455566406,0,1,objects,big,0,1,faces,A,male,EX,F,112,E04,466.314453125,0.0,0.0,0.0
0,0.0,0,25629,3.353515625,0.150390625,8.0,5,30,13,871.821350097656,342.161560058594,0,1,objects,small,0,1,faces,A,male,EX,F,112,E04,466.314453125,0.0,0.0,0.0
0,0.0,1,25630,3.5234375,0.365234375,9.0,4,21,14,788.176635742188,345.660064697266,0,1,objects,small,0,1,faces,A,male,EX,F,112,E04,466.314453125,0.0,0.0,0.0
1,0.0,1,25646,0.529296875,0.13671875,2.0,4,14,2,638.693542480469,585.026306152344,0,1,objects,small,0,1,faces,A,male,EX,I,113,E04,470.513671875,0.0,0.0,0.0
0,0.0,1,25648,1.2265625,0.21875,3.0,6,51,4,1108.93188476562,622.75390625,0,1,objects,small,0,1,faces,A,male,EX,I,113,E04,470.513671875,0.0,0.0,0.0
0,0.0,0,25650,2.35546875,0.16796875,4.0,14,75,6,1365.85681152344,353.662414550781,0,1,objects,small,0,1,faces,A,male,EX,I,113,E04,470.513671875,0.0,0.0,0.0
0,0.0,0,25652,2.767578125,0.201171875,6.0,11,65,8,1290.95263671875,262.733245849609,0,1,objects,big,0,1,faces,A,male,EX,I,113,E04,470.513671875,0.0,0.0,0.0
2,0.0,1,25655,3.505859375,0.13671875,8.0,4,14,11,626.546325683594,506.26171875,0,1,objects,small,0,1,faces,A,male,EX,I,113,E04,470.513671875,0.0,0.0,0.0
0,0.0,1,25812,3.03125,0.24609375,3.0,15,75,15,1403.92993164062,327.394958496094,0,1,objects,small,0,1,objects,A,small,EX,O,120,E04,499.908203125,0.0,0.0,0.0
0,1.0,0,25846,1.623046875,0.154296875,3.0,10,53,10,1088.48474121094,829.584777832031,0,1,objects,big,1,1,faces,P,male,VS,I,121,E04,504.107421875,1.0,1.0,1.0
0,0.0,1,25857,0.541015625,0.14453125,2.0,5,14,2,645.310485839844,548.328674316406,0,1,objects,big,0,1,faces,A,female,EX,F,122,E04,508.306640625,0.0,0.0,0.0
0,1.0,0,25966,1.23828125,0.2265625,3.0,9,50,8,1094.41943359375,551.260314941406,0,1,objects,small,1,1,faces,P,female,VS,F,125,E04,520.904296875,1.0,1.0,1.0
0,0.0,1,26045,1.58984375,0.103515625,2.0,15,77,5,1330.41271972656,529.0361328125,0,1,objects,big,0,1,objects,A,big,EX,O,127,E04,529.302734375,0.0,0.0,0.0
0,0.0,0,26055,3.5625,0.203125,4.0,1,1,15,534.778381347656,146.084060668945,0,1,objects,small,0,1,objects,A,big,EX,O,127,E04,529.302734375,0.0,0.0,0.0
