refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,hard_easy
0,1.0,1,22902,0.484375,0.146484375,2.0,1.0,7,42,4,953.202819824219,631.532653808594,0,1,objects,small,1,1,objects,P,big,VS,O,56,E07,231.158203125,1
0,1.0,0,22905,1.140625,0.13671875,3.0,1.0,11,60,7,1179.79626464844,627.344665527344,0,1,objects,big,1,1,objects,P,big,VS,O,56,E07,231.158203125,1
0,1.0,0,23237,1.486328125,0.16015625,6.0,0.0,4,22,8,733.530029296875,436.403625488281,0,1,objects,small,1,1,faces,P,female,VS,I,68,E07,281.548828125,0
0,1.0,0,23346,2.166015625,0.1484375,8.0,0.0,10,58,9,1144.45031738281,422.551879882812,0,1,objects,small,1,1,faces,P,male,VS,I,72,E07,298.345703125,0
0,1.0,0,23700,0.44921875,0.181640625,2.0,1.0,3,20,3,733.92236328125,246.548095703125,0,1,objects,small,1,1,objects,P,small,VS,O,79,E07,327.740234375,1
0,1.0,0,23706,1.845703125,0.154296875,8.0,0.0,14,66,9,1256.94506835938,338.087677001953,0,1,objects,big,1,1,objects,P,small,VS,O,79,E07,327.740234375,1
0,1.0,0,23709,2.34375,0.140625,10.0,0.0,12,59,12,1150.91979980469,527.604187011719,0,1,objects,big,1,1,objects,P,small,VS,O,79,E07,327.740234375,1
0,1.0,0,23776,2.318359375,0.126953125,8.0,0.0,2,9,11,514.988403320312,968.44091796875,0,1,objects,big,1,1,faces,P,female,VS,F,82,E07,340.337890625,0
0,1.0,0,23777,2.486328125,0.208984375,9.0,0.0,6,45,12,952.461791992188,921.647033691406,0,1,objects,small,1,1,faces,P,female,VS,F,82,E07,340.337890625,0
0,1.0,0,23892,1.51953125,0.138671875,6.0,0.0,4,24,7,745.342346191406,667.552429199219,0,1,objects,small,1,1,faces,P,female,VS,I,86,E07,357.134765625,0
0,1.0,0,23893,1.6953125,0.203125,7.0,0.0,8,43,8,974.758117675781,738.322326660156,0,1,objects,big,1,1,faces,P,female,VS,I,86,E07,357.134765625,0
0,1.0,0,23895,2.150390625,0.1875,9.0,0.0,10,60,10,1209.38000488281,618.887756347656,0,1,objects,big,1,1,faces,P,female,VS,I,86,E07,357.134765625,0
0,1.0,0,24131,0.685546875,0.21875,2.0,1.0,1,10,3,656.551879882812,171.35823059082,0,1,objects,big,1,1,faces,P,female,VS,I,96,E07,399.126953125,0
0,1.0,0,24134,1.4453125,0.212890625,5.0,0.0,13,66,6,1254.82421875,324.015045166016,0,1,objects,big,1,1,faces,P,female,VS,I,96,E07,399.126953125,0
0,1.0,0,24309,1.123046875,0.1953125,3.0,1.0,5,21,5,768.565856933594,347.002105712891,0,1,objects,big,1,1,faces,P,female,VS,I,102,E07,424.322265625,0
0,1.0,0,24314,2.396484375,0.181640625,7.0,0.0,13,61,10,1139.84887695312,760.084228515625,0,1,objects,small,1,1,faces,P,female,VS,I,102,E07,424.322265625,0
0,1.0,0,24337,1.21484375,0.208984375,4.0,1.0,2,6,6,542.288208007812,656.120483398438,0,1,objects,big,1,1,objects,P,big,VS,O,103,E07,428.521484375,1
0,1.0,0,24443,0.53125,0.134765625,2.0,1.0,11,51,3,1028.66174316406,633.715393066406,0,1,objects,small,1,1,objects,P,big,VS,O,107,E07,445.318359375,1
0,1.0,0,24884,0.796875,0.244140625,4.0,1.0,1,1,4,575.429870605469,162.756256103516,0,1,objects,big,1,1,objects,P,small,VS,O,117,E07,487.310546875,1
0,1.0,1,24891,2.462890625,0.203125,9.0,0.0,7,25,11,760.749755859375,772.654174804688,0,1,objects,big,1,1,objects,P,small,VS,O,117,E07,487.310546875,1
0,1.0,0,25819,0.345703125,0.1796875,2.0,1.0,8,56,2,1142.09973144531,275.950073242188,0,1,objects,small,1,1,objects,P,small,VS,O,144,E07,600.689453125,1
0,1.0,0,25827,1.91796875,0.1171875,9.0,0.0,13,69,10,1272.43615722656,617.000427246094,0,1,objects,big,1,1,objects,P,small,VS,O,144,E07,600.689453125,1
0,1.0,1,26077,1.09765625,0.16796875,4.0,1.0,6,42,5,1000.88970947266,626.6279296875,0,1,objects,small,1,1,faces,P,male,VS,F,148,E07,617.486328125,0
0,1.0,0,26143,0.541015625,0.232421875,3.0,1.0,6,38,3,1005.11041259766,201.523452758789,0,1,objects,big,1,1,faces,P,female,VS,I,151,E07,630.083984375,0
0,1.0,0,26279,0.466796875,0.12890625,2.0,1.0,3,19,2,767.950378417969,123.553520202637,0,1,objects,big,1,1,faces,P,female,VS,I,158,E07,659.478515625,0
0,1.0,0,26408,0.978515625,0.181640625,3.0,1.0,10,56,5,1146.98022460938,199.416778564453,0,1,objects,big,1,1,objects,P,small,VS,O,164,E07,684.673828125,1
0,1.0,0,26697,0.640625,0.265625,3.0,1.0,1,13,3,666.50634765625,390.846557617188,0,1,objects,big,1,1,objects,P,small,VS,O,178,E07,743.462890625,1
0,1.0,0,26738,0.779296875,0.2890625,3.0,1.0,11,48,3,1042.34643554688,324.311920166016,0,1,objects,small,1,1,faces,P,female,VS,I,180,E07,751.861328125,0
0,1.0,0,26763,1.263671875,0.15625,4.0,1.0,3,16,6,655.107299804688,746.725219726562,0,1,objects,small,1,1,faces,P,female,VS,I,181,E07,756.060546875,0
1,1.0,0,26880,0.640625,0.134765625,2.0,1.0,7,29,3,863.486511230469,226.036987304688,0,1,objects,big,1,1,faces,P,female,VS,F,186,E07,777.056640625,0
0,1.0,0,26959,0.84765625,0.244140625,3.0,1.0,3,21,4,718.337585449219,321.570617675781,0,1,objects,small,1,1,objects,P,big,VS,O,189,E07,789.654296875,1
0,1.0,0,26961,1.345703125,0.173828125,5.0,0.0,6,33,6,840.818969726562,661.553039550781,0,1,objects,small,1,1,objects,P,big,VS,O,189,E07,789.654296875,1
0,1.0,0,26963,1.88671875,0.2265625,7.0,0.0,10,53,8,1066.22155761719,854.682678222656,0,1,objects,small,1,1,objects,P,big,VS,O,189,E07,789.654296875,1
0,1.0,0,27004,1.818359375,0.1953125,4.0,1.0,1,3,9,538.593994140625,326.414428710938,0,1,objects,big,1,1,faces,P,male,VS,I,191,E07,798.052734375,0
0,1.0,1,27264,0.595703125,0.169921875,2.0,1.0,10,48,4,1019.82849121094,307.3515625,0,1,objects,small,1,1,faces,P,female,VS,I,202,E07,844.244140625,0
0,1.0,1,27313,0.517578125,0.271484375,2.0,1.0,7,26,2,738.694458007812,812.837341308594,0,1,objects,small,1,1,objects,P,small,VS,O,204,E07,852.642578125,1
0,1.0,0,27317,1.591796875,0.123046875,3.0,1.0,3,12,6,643.457641601562,313.036590576172,0,1,objects,big,1,1,objects,P,small,VS,O,204,E07,852.642578125,1
0,1.0,0,27335,0.890625,0.150390625,3.0,1.0,8,31,4,854.569885253906,412.862457275391,0,1,objects,big,1,1,objects,P,big,VS,O,205,E07,856.841796875,1
0,1.0,0,27337,2.025390625,0.240234375,5.0,0.0,14,78,6,1359.80456542969,667.675354003906,0,1,objects,small,1,1,objects,P,big,VS,O,205,E07,856.841796875,1
0,1.0,0,27338,2.294921875,0.28515625,6.0,0.0,15,79,7,1384.44555664062,735.667785644531,0,1,objects,big,1,1,objects,P,big,VS,O,205,E07,856.841796875,1
0,1.0,0,27340,2.92578125,0.181640625,8.0,0.0,13,72,9,1224.80224609375,935.241943359375,0,1,objects,small,1,1,objects,P,big,VS,O,205,E07,856.841796875,1
0,1.0,0,27380,0.900390625,0.19921875,3.0,1.0,4,13,4,645.925598144531,403.947387695312,0,1,objects,small,1,1,faces,P,female,VS,F,207,E07,865.240234375,0
0,1.0,0,27382,1.435546875,0.14453125,5.0,0.0,5,14,6,657.266052246094,514.294799804688,0,1,objects,small,1,1,faces,P,female,VS,F,207,E07,865.240234375,0
0,1.0,0,27557,1.513671875,0.173828125,4.0,1.0,10,66,6,1238.42517089844,369.119903564453,0,1,objects,big,1,1,faces,P,male,VS,I,215,E07,898.833984375,0
0,1.0,0,27561,2.3984375,0.25,7.0,0.0,14,77,10,1368.48352050781,526.623168945312,0,1,objects,small,1,1,faces,P,male,VS,I,215,E07,898.833984375,0
0,1.0,0,21105,0.55859375,0.166015625,2.0,1.0,10,60,2,1116.06225585938,679.699157714844,0,1,objects,small,1,1,objects,P,big,VS,O,7,E11,25.396484375,1
0,1.0,0,21109,1.283203125,0.794921875,3.0,1.0,11,70,6,1257.47912597656,769.027282714844,0,1,objects,big,1,1,objects,P,big,VS,O,7,E11,25.396484375,1
0,1.0,1,21111,2.33984375,0.205078125,5.0,0.0,3,4,8,588.168151855469,461.781433105469,0,1,objects,big,1,1,objects,P,big,VS,O,7,E11,25.396484375,1
0,1.0,0,21368,2.265625,0.19921875,7.0,0.0,9,47,11,1088.17236328125,194.62109375,0,1,objects,big,1,1,faces,P,female,VS,F,19,E11,75.787109375,0
0,1.0,0,21408,2.22265625,0.181640625,3.0,1.0,14,77,4,1320.0009765625,509.190887451172,0,1,objects,big,1,1,objects,P,small,VS,O,21,E11,84.185546875,1
0,1.0,0,22397,0.57421875,0.244140625,3.0,1.0,4,20,3,747.764770507812,286.271057128906,0,1,objects,small,1,1,faces,P,female,VS,I,85,E11,352.935546875,0
0,1.0,0,22411,1.76171875,0.146484375,4.0,1.0,15,79,8,1390.625,733.891967773438,0,1,objects,small,1,1,faces,P,female,VS,I,86,E11,357.134765625,0
0,1.0,0,22455,0.34765625,0.15234375,2.0,1.0,7,49,2,1046.40197753906,417.639862060547,0,1,objects,big,1,1,faces,P,female,VS,F,90,E11,373.931640625,0
0,1.0,0,22584,1.4765625,0.15625,4.0,1.0,3,27,8,785.076232910156,922.80615234375,0,1,objects,small,1,1,faces,P,female,VS,I,96,E11,399.126953125,0
0,1.0,0,22650,0.798828125,0.154296875,2.0,1.0,9,50,5,1053.08911132812,554.915405273438,0,1,objects,big,1,1,faces,P,male,VS,F,100,E11,415.923828125,0
0,1.0,0,22651,1.00390625,0.166015625,3.0,1.0,5,25,6,754.466003417969,740.201904296875,0,1,objects,small,1,1,faces,P,male,VS,F,100,E11,415.923828125,0
0,1.0,0,22966,1.404296875,0.1875,2.0,1.0,3,14,5,669.883239746094,569.062072753906,0,1,objects,small,1,1,faces,P,male,VS,I,118,E11,491.509765625,0
1,1.0,0,23135,0.763671875,0.125,2.0,1.0,7,33,4,866.242370605469,617.155395507812,0,1,objects,big,1,1,faces,P,female,VS,F,128,E11,533.501953125,0
0,1.0,0,23928,1.541015625,0.181640625,4.0,1.0,8,34,5,838.684326171875,763.293579101562,0,1,objects,small,1,1,faces,P,female,VS,F,186,E11,777.056640625,0
0,1.0,0,23982,0.966796875,0.17578125,4.0,1.0,15,80,5,1348.14807128906,861.12353515625,0,1,objects,big,1,1,objects,P,big,VS,O,189,E11,789.654296875,1
0,1.0,0,23986,1.75390625,0.115234375,6.0,0.0,10,53,9,1045.83178710938,834.757141113281,0,1,objects,small,1,1,objects,P,big,VS,O,189,E11,789.654296875,1
0,1.0,0,24194,0.23046875,0.2265625,2.0,1.0,7,22,2,807.497863769531,434.715209960938,0,1,objects,small,1,1,faces,P,male,VS,I,199,E11,831.646484375,0
0,1.0,0,24272,1.388671875,0.12109375,4.0,1.0,1,5,6,564.306518554688,584.326721191406,0,1,objects,small,1,1,faces,P,female,VS,F,203,E11,848.443359375,0
0,1.0,0,24339,1.50390625,0.154296875,5.0,0.0,11,72,8,1283.78771972656,942.054382324219,0,1,objects,big,1,1,faces,P,female,VS,F,207,E11,865.240234375,0
